item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
7,260,1.0,2001-02-07,Female,Home Audio,Philips,2001,,0
14,261,5.0,2001-02-09,Female&Male,Camera & Photo,Kodak,2001,,0
14,262,5.0,2001-02-11,Female&Male,Camera & Photo,Kodak,2001,,0
12,263,4.0,2001-02-18,Female&Male,Camera & Photo,Fujifilm,2001,,0
2,264,5.0,2001-02-19,Female&Male,Headphones,,2000,,0
21,265,5.0,2001-02-20,Male,Computers & Accessories,,2001,,0
19,266,4.0,2001-02-23,Female,Camera & Photo,Canon,2000,,0
13,267,4.0,2001-02-24,Female,Camera & Photo,Nikon,2000,,0
9,268,2.0,2001-02-25,Female,Camera & Photo,JVC,2018,,0
14,269,5.0,2001-03-02,Female&Male,Camera & Photo,Kodak,2001,Male,0
8,270,5.0,2001-03-03,Female,Accessories & Supplies,,2000,,0
7,271,1.0,2001-03-07,Female,Home Audio,Philips,2001,,0
22,272,5.0,2001-03-08,Female,Accessories & Supplies,,2001,,0
23,273,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0
23,274,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,Male,0
23,275,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0
23,276,3.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0
15,269,5.0,2001-03-10,Female&Male,Camera & Photo,Kodak,2006,Male,0
23,277,4.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0
23,278,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,279,5.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,280,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,281,5.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,282,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,283,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,284,3.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,285,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0
23,286,4.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0
23,287,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0
23,288,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0
23,289,4.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0
3,290,4.0,2001-03-12,Female,Camera & Photo,,2005,,0
1,291,5.0,2001-03-12,Female,Computers & Accessories,HP,2000,,0
23,292,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0
12,293,1.0,2001-03-14,Female&Male,Camera & Photo,Fujifilm,2001,,0
24,294,5.0,2001-03-15,Female,Camera & Photo,Sony,2001,,0
4,295,1.0,2001-03-15,Female,Television & Video,Philips,2000,,0
15,296,4.0,2001-03-18,Female&Male,Camera & Photo,Kodak,2006,,0
11,297,4.0,2001-03-18,Male,Camera & Photo,Panasonic,2001,,0
13,298,4.0,2001-03-19,Female,Camera & Photo,Nikon,2000,,0
6,299,3.0,2001-03-21,Female,Camera & Photo,Panasonic,2015,,0
13,300,5.0,2001-03-21,Female,Camera & Photo,Nikon,2000,,0
20,301,4.0,2001-03-22,Female&Male,Camera & Photo,Kensington,2007,,0
25,302,5.0,2001-03-23,Female,Camera & Photo,Sony,2001,,0
23,303,4.0,2001-03-25,Female&Male,Camera & Photo,,2001,,0
13,304,5.0,2001-03-26,Female,Camera & Photo,Nikon,2000,,0
10,305,1.0,2001-03-28,Male,Portable Audio & Video,,2000,,0
1,306,5.0,2001-04-03,Female,Computers & Accessories,HP,2000,,0
26,307,1.0,2001-04-05,Female,Camera & Photo,Sony,2001,,0
27,308,5.0,2001-04-08,Female,Camera & Photo,Sony,2015,,0
13,309,5.0,2001-04-14,Female,Camera & Photo,Nikon,2000,Male,0
28,310,4.0,2001-04-15,Female&Male,Camera & Photo,Kodak,2001,,0
3,311,4.0,2001-04-18,Female,Camera & Photo,,2005,,0
3,312,4.0,2001-04-18,Female,Camera & Photo,,2005,,0
1,313,5.0,2001-04-18,Female,Computers & Accessories,HP,2000,,0
14,314,5.0,2001-04-18,Female&Male,Camera & Photo,Kodak,2001,,0
14,315,5.0,2001-04-22,Female&Male,Camera & Photo,Kodak,2001,,0
29,316,4.0,2001-04-22,Female&Male,Camera & Photo,Kodak,2001,,0
24,317,5.0,2001-04-23,Female,Camera & Photo,Sony,2001,,0
16,318,5.0,2001-04-23,Female&Male,Camera & Photo,Kodak,2001,,0
3,319,5.0,2001-04-24,Female,Camera & Photo,,2005,,0
22,320,5.0,2001-04-25,Female,Accessories & Supplies,,2001,,0
26,321,4.0,2001-04-26,Female,Camera & Photo,Sony,2001,,0
4,322,2.0,2001-04-27,Female,Television & Video,Philips,2000,,0
16,323,5.0,2001-04-29,Female&Male,Camera & Photo,Kodak,2001,,0
28,324,2.0,2001-04-29,Female&Male,Camera & Photo,Kodak,2001,,0
26,325,5.0,2001-04-30,Female,Camera & Photo,Sony,2001,,0
11,326,5.0,2001-05-02,Male,Camera & Photo,Panasonic,2001,,0
3,327,1.0,2001-05-02,Female,Camera & Photo,,2005,,0
29,328,5.0,2001-05-04,Female&Male,Camera & Photo,Kodak,2001,,0
24,158,5.0,2001-05-04,Female,Camera & Photo,Sony,2001,,0
28,328,5.0,2001-05-04,Female&Male,Camera & Photo,Kodak,2001,,2
29,329,1.0,2001-05-06,Female&Male,Camera & Photo,Kodak,2001,,0
29,330,5.0,2001-05-07,Female&Male,Camera & Photo,Kodak,2001,,0
2,331,3.0,2001-05-08,Female&Male,Headphones,,2000,,0
14,332,4.0,2001-05-09,Female&Male,Camera & Photo,Kodak,2001,,0
29,333,3.0,2001-05-09,Female&Male,Camera & Photo,Kodak,2001,,0
27,334,5.0,2001-05-09,Female,Camera & Photo,Sony,2015,,0
3,335,1.0,2001-05-10,Female,Camera & Photo,,2005,,0
3,336,5.0,2001-05-11,Female,Camera & Photo,,2005,,0
3,337,4.0,2001-05-11,Female,Camera & Photo,,2005,,0
3,338,4.0,2001-05-11,Female,Camera & Photo,,2005,,0
2,339,5.0,2001-05-13,Female&Male,Headphones,,2000,,0
13,340,2.0,2001-05-13,Female,Camera & Photo,Nikon,2000,Male,0
3,341,5.0,2001-05-14,Female,Camera & Photo,,2005,,0
22,342,5.0,2001-05-16,Female,Accessories & Supplies,,2001,,0
3,343,5.0,2001-05-17,Female,Camera & Photo,,2005,,0
23,344,5.0,2001-05-18,Female&Male,Camera & Photo,,2001,,0
16,158,3.0,2001-05-19,Female&Male,Camera & Photo,Kodak,2001,,0
25,345,4.0,2001-05-19,Female,Camera & Photo,Sony,2001,,0
25,346,3.0,2001-05-22,Female,Camera & Photo,Sony,2001,,0
1,347,2.0,2001-05-22,Female,Computers & Accessories,HP,2000,,0
16,348,5.0,2001-05-23,Female&Male,Camera & Photo,Kodak,2001,,0
14,349,4.0,2001-05-23,Female&Male,Camera & Photo,Kodak,2001,,0
23,350,5.0,2001-05-24,Female&Male,Camera & Photo,,2001,,0
22,351,5.0,2001-05-26,Female,Accessories & Supplies,,2001,,0
28,352,5.0,2001-05-26,Female&Male,Camera & Photo,Kodak,2001,,0
14,353,5.0,2001-05-28,Female&Male,Camera & Photo,Kodak,2001,,0
29,354,3.0,2001-05-28,Female&Male,Camera & Photo,Kodak,2001,,0
14,355,5.0,2001-05-29,Female&Male,Camera & Photo,Kodak,2001,,0
25,356,3.0,2001-05-29,Female,Camera & Photo,Sony,2001,,0
3,357,5.0,2001-05-31,Female,Camera & Photo,,2005,,0
22,358,4.0,2001-06-06,Female,Accessories & Supplies,,2001,,0
30,359,5.0,2001-06-06,Female,Camera & Photo,Sony,2017,,0
31,360,5.0,2001-06-07,Female&Male,Camera & Photo,,2002,,0
31,361,5.0,2001-06-07,Female&Male,Camera & Photo,,2002,,0
22,362,1.0,2001-06-07,Female,Accessories & Supplies,,2001,,0
14,363,4.0,2001-06-08,Female&Male,Camera & Photo,Kodak,2001,,0
16,364,5.0,2001-06-08,Female&Male,Camera & Photo,Kodak,2001,,0
32,365,5.0,2001-06-09,Female,Camera & Photo,Canon,2002,,0
32,366,4.0,2001-06-09,Female,Camera & Photo,Canon,2002,,0
2,367,4.0,2001-06-09,Female&Male,Headphones,,2000,,0
32,368,5.0,2001-06-11,Female,Camera & Photo,Canon,2002,,0
1,369,4.0,2001-06-11,Female,Computers & Accessories,HP,2000,Female,0
30,370,5.0,2001-06-14,Female,Camera & Photo,Sony,2017,,0
14,371,4.0,2001-06-16,Female&Male,Camera & Photo,Kodak,2001,,0
21,372,5.0,2001-06-17,Male,Computers & Accessories,,2001,,0
21,373,5.0,2001-06-18,Male,Computers & Accessories,,2001,,0
28,374,2.0,2001-06-19,Female&Male,Camera & Photo,Kodak,2001,,0
12,375,5.0,2001-06-19,Female&Male,Camera & Photo,Fujifilm,2001,,0
12,376,4.0,2001-06-20,Female&Male,Camera & Photo,Fujifilm,2001,,0
14,377,5.0,2001-06-21,Female&Male,Camera & Photo,Kodak,2001,,0
28,378,5.0,2001-06-22,Female&Male,Camera & Photo,Kodak,2001,,0
32,379,4.0,2001-06-22,Female,Camera & Photo,Canon,2002,,0
24,380,1.0,2001-06-24,Female,Camera & Photo,Sony,2001,,0
24,381,5.0,2001-06-25,Female,Camera & Photo,Sony,2001,,0
17,382,4.0,2001-06-25,Female,Camera & Photo,Fujifilm,2003,,0
18,383,5.0,2001-06-27,Female,Camera & Photo,Sony,2001,,0
5,384,4.0,2001-06-27,Female&Male,Camera & Photo,Polaroid,2000,,0
14,385,4.0,2001-06-29,Female&Male,Camera & Photo,Kodak,2001,Male,0
24,386,5.0,2001-06-30,Female,Camera & Photo,Sony,2001,,0
7,387,5.0,2001-06-30,Female,Home Audio,Philips,2001,,0
33,388,4.0,2001-07-01,Female&Male,Portable Audio & Video,Pyle,2002,,0
34,389,5.0,2001-07-02,Female,Camera & Photo,Sony,2001,,0
31,390,1.0,2001-07-02,Female&Male,Camera & Photo,,2002,,0
35,391,2.0,2001-07-02,Female,Camera & Photo,Sony,2004,,0
12,392,5.0,2001-07-05,Female&Male,Camera & Photo,Fujifilm,2001,,0
12,393,3.0,2001-07-07,Female&Male,Camera & Photo,Fujifilm,2001,,0
27,394,4.0,2001-07-08,Female,Camera & Photo,Sony,2015,,0
33,395,5.0,2001-07-08,Female&Male,Portable Audio & Video,Pyle,2002,,0
22,396,3.0,2001-07-10,Female,Accessories & Supplies,,2001,,0
36,397,5.0,2001-07-10,Female,Camera & Photo,Sony,2001,,0
22,398,3.0,2001-07-11,Female,Accessories & Supplies,,2001,,0
34,399,5.0,2001-07-15,Female,Camera & Photo,Sony,2001,,0
28,400,5.0,2001-07-15,Female&Male,Camera & Photo,Kodak,2001,,0
29,401,3.0,2001-07-16,Female&Male,Camera & Photo,Kodak,2001,,0
34,402,4.0,2001-07-17,Female,Camera & Photo,Sony,2001,,0
37,403,5.0,2001-07-17,Female,Camera & Photo,Sony,2001,,0
13,404,4.0,2001-07-19,Female,Camera & Photo,Nikon,2000,Male,0
37,405,5.0,2001-07-19,Female,Camera & Photo,Sony,2001,,0
0,406,4.0,2001-07-20,Female,Portable Audio & Video,,1999,,0
14,407,4.0,2001-07-21,Female&Male,Camera & Photo,Kodak,2001,,0
21,408,5.0,2001-07-21,Male,Computers & Accessories,,2001,,0
19,409,5.0,2001-07-21,Female,Camera & Photo,Canon,2000,,0
1,410,4.0,2001-07-21,Female,Computers & Accessories,HP,2000,,0
22,411,5.0,2001-07-23,Female,Accessories & Supplies,,2001,,0
25,412,2.0,2001-07-23,Female,Camera & Photo,Sony,2001,,0
26,413,4.0,2001-07-25,Female,Camera & Photo,Sony,2001,,0
13,414,5.0,2001-07-25,Female,Camera & Photo,Nikon,2000,,0
29,415,3.0,2001-07-27,Female&Male,Camera & Photo,Kodak,2001,,0
14,416,5.0,2001-07-27,Female&Male,Camera & Photo,Kodak,2001,,0
38,417,1.0,2001-07-28,Female,Computers & Accessories,,2004,,0
21,418,5.0,2001-07-29,Male,Computers & Accessories,,2001,Female,0
34,419,4.0,2001-07-31,Female,Camera & Photo,Sony,2001,,0
37,420,5.0,2001-07-31,Female,Camera & Photo,Sony,2001,,0
39,421,5.0,2001-08-01,Female,Camera & Photo,Sony,2001,,0
26,422,5.0,2001-08-02,Female,Camera & Photo,Sony,2001,,0
36,423,5.0,2001-08-03,Female,Camera & Photo,Sony,2001,,0
7,424,2.0,2001-08-04,Female,Home Audio,Philips,2001,,0
31,425,4.0,2001-08-05,Female&Male,Camera & Photo,,2002,,0
1,426,5.0,2001-08-06,Female,Computers & Accessories,HP,2000,,0
23,427,4.0,2001-08-06,Female&Male,Camera & Photo,,2001,,0
21,428,5.0,2001-08-06,Male,Computers & Accessories,,2001,,0
26,429,5.0,2001-08-07,Female,Camera & Photo,Sony,2001,,0
32,430,2.0,2001-08-07,Female,Camera & Photo,Canon,2002,,0
34,431,5.0,2001-08-08,Female,Camera & Photo,Sony,2001,,0
14,432,5.0,2001-08-10,Female&Male,Camera & Photo,Kodak,2001,Female,0
35,433,5.0,2001-08-10,Female,Camera & Photo,Sony,2004,,0
22,434,4.0,2001-08-11,Female,Accessories & Supplies,,2001,,0
36,435,4.0,2001-08-12,Female,Camera & Photo,Sony,2001,,0
36,436,5.0,2001-08-13,Female,Camera & Photo,Sony,2001,,0
39,437,5.0,2001-08-14,Female,Camera & Photo,Sony,2001,,0
22,438,5.0,2001-08-14,Female,Accessories & Supplies,,2001,,0
37,439,5.0,2001-08-15,Female,Camera & Photo,Sony,2001,,0
40,440,5.0,2001-08-16,Female,Camera & Photo,Olympus,2002,,0
21,441,5.0,2001-08-17,Male,Computers & Accessories,,2001,,0
16,442,4.0,2001-08-17,Female&Male,Camera & Photo,Kodak,2001,,0
40,443,5.0,2001-08-20,Female,Camera & Photo,Olympus,2002,,0
34,444,4.0,2001-08-20,Female,Camera & Photo,Sony,2001,,0
34,300,4.0,2001-08-21,Female,Camera & Photo,Sony,2001,,1
41,445,5.0,2001-08-23,Female,Camera & Photo,Sony,2011,,0
35,446,5.0,2001-08-23,Female,Camera & Photo,Sony,2004,,0
32,447,1.0,2001-08-25,Female,Camera & Photo,Canon,2002,,0
14,448,4.0,2001-08-26,Female&Male,Camera & Photo,Kodak,2001,,0
21,300,4.0,2001-08-27,Male,Computers & Accessories,,2001,,2
14,449,4.0,2001-08-27,Female&Male,Camera & Photo,Kodak,2001,,0
10,450,2.0,2001-08-28,Male,Portable Audio & Video,,2000,,0
24,451,5.0,2001-08-28,Female,Camera & Photo,Sony,2001,,0
41,452,5.0,2001-08-29,Female,Camera & Photo,Sony,2011,,0
42,453,5.0,2001-08-29,Male,Computers & Accessories,,2002,,0
19,454,5.0,2001-08-29,Female,Camera & Photo,Canon,2000,,0
43,455,5.0,2001-08-30,Male,Camera & Photo,,2007,,0
7,456,1.0,2001-08-30,Female,Home Audio,Philips,2001,,0
16,457,1.0,2001-08-30,Female&Male,Camera & Photo,Kodak,2001,,0
34,458,4.0,2001-08-31,Female,Camera & Photo,Sony,2001,,0
31,459,5.0,2001-09-01,Female&Male,Camera & Photo,,2002,,0
24,460,5.0,2001-09-04,Female,Camera & Photo,Sony,2001,,0
39,461,5.0,2001-09-07,Female,Camera & Photo,Sony,2001,,0
33,462,5.0,2001-09-08,Female&Male,Portable Audio & Video,Pyle,2002,,0
21,463,5.0,2001-09-08,Male,Computers & Accessories,,2001,,0
17,464,5.0,2001-09-10,Female,Camera & Photo,Fujifilm,2003,,0
40,465,5.0,2001-09-12,Female,Camera & Photo,Olympus,2002,,0
28,466,5.0,2001-09-12,Female&Male,Camera & Photo,Kodak,2001,,0
44,467,1.0,2001-09-13,Female,Computers & Accessories,Toshiba,2001,,0
39,468,5.0,2001-09-14,Female,Camera & Photo,Sony,2001,,0
19,469,5.0,2001-09-15,Female,Camera & Photo,Canon,2000,,0
21,470,5.0,2001-09-15,Male,Computers & Accessories,,2001,,0
29,471,4.0,2001-09-18,Female&Male,Camera & Photo,Kodak,2001,,0
44,472,4.0,2001-09-19,Female,Computers & Accessories,Toshiba,2001,,0
7,473,1.0,2001-09-20,Female,Home Audio,Philips,2001,,0
16,474,3.0,2001-09-20,Female&Male,Camera & Photo,Kodak,2001,,0
37,475,4.0,2001-09-20,Female,Camera & Photo,Sony,2001,,0
45,476,1.0,2001-09-20,Female,Computers & Accessories,,2002,,0
29,477,4.0,2001-09-22,Female&Male,Camera & Photo,Kodak,2001,,0
11,478,2.0,2001-09-24,Male,Camera & Photo,Panasonic,2001,,0
23,479,4.0,2001-09-25,Female&Male,Camera & Photo,,2001,,0
39,480,5.0,2001-09-25,Female,Camera & Photo,Sony,2001,,0
45,481,5.0,2001-09-28,Female,Computers & Accessories,,2002,,0
45,482,5.0,2001-09-29,Female,Computers & Accessories,,2002,,0
34,483,5.0,2001-09-30,Female,Camera & Photo,Sony,2001,,0
45,484,5.0,2001-10-02,Female,Computers & Accessories,,2002,,0
21,485,5.0,2001-10-05,Male,Computers & Accessories,,2001,,0
34,486,5.0,2001-10-09,Female,Camera & Photo,Sony,2001,,0
40,487,1.0,2001-10-09,Female,Camera & Photo,Olympus,2002,,0
45,488,5.0,2001-10-09,Female,Computers & Accessories,,2002,,0
13,489,4.0,2001-10-14,Female,Camera & Photo,Nikon,2000,,0
37,490,5.0,2001-10-16,Female,Camera & Photo,Sony,2001,,0
7,491,1.0,2001-10-17,Female,Home Audio,Philips,2001,,0
37,492,5.0,2001-10-19,Female,Camera & Photo,Sony,2001,,0
13,493,4.0,2001-10-22,Female,Camera & Photo,Nikon,2000,,0
13,494,5.0,2001-10-23,Female,Camera & Photo,Nikon,2000,,0
40,495,5.0,2001-10-23,Female,Camera & Photo,Olympus,2002,,0
3,496,4.0,2001-10-23,Female,Camera & Photo,,2005,,0
4,497,5.0,2001-10-24,Female,Television & Video,Philips,2000,,0
16,498,5.0,2001-10-25,Female&Male,Camera & Photo,Kodak,2001,,0
14,499,5.0,2001-10-26,Female&Male,Camera & Photo,Kodak,2001,,0
39,500,5.0,2001-10-27,Female,Camera & Photo,Sony,2001,,0
39,501,5.0,2001-10-27,Female,Camera & Photo,Sony,2001,,0
33,502,5.0,2001-10-29,Female&Male,Portable Audio & Video,Pyle,2002,,0
39,503,5.0,2001-10-29,Female,Camera & Photo,Sony,2001,,0
34,504,5.0,2001-11-05,Female,Camera & Photo,Sony,2001,,0
42,505,5.0,2001-11-06,Male,Computers & Accessories,,2002,Male,0
37,506,5.0,2001-11-06,Female,Camera & Photo,Sony,2001,,0
19,507,4.0,2001-11-07,Female,Camera & Photo,Canon,2000,,0
0,508,1.0,2001-11-09,Female,Portable Audio & Video,,1999,,0
7,509,3.0,2001-11-10,Female,Home Audio,Philips,2001,,0
29,510,4.0,2001-11-12,Female&Male,Camera & Photo,Kodak,2001,,0
28,510,4.0,2001-11-12,Female&Male,Camera & Photo,Kodak,2001,,2
14,511,5.0,2001-11-13,Female&Male,Camera & Photo,Kodak,2001,,0
37,512,5.0,2001-11-13,Female,Camera & Photo,Sony,2001,,0
24,513,4.0,2001-11-13,Female,Camera & Photo,Sony,2001,,0
36,514,5.0,2001-11-17,Female,Camera & Photo,Sony,2001,,0
